,player,salary,year,perc,perc_score,team,uuid
0,Kobe Bryant,27849000.0,2012,0.278122911132055,77.352,LAL,825ab381-2ad5-4685-98b9-93b318bd37da
1,Dwight Howard,19261200.0,2012,0.19235811037727524,37.002,LAL,b89c8f21-0a6f-4c76-b5e8-b5775c73583b
2,Pau Gasol,19000000.0,2012,0.18974955335951185,36.005,LAL,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1
3,Steve Nash,8900000.0,2012,0.0888826855210345,7.9,LAL,34456aa0-a158-4716-8239-0dafe5d7b920
4,Metta World Peace,7258960.0,2012,0.07249391672918748,5.255,LAL,670a19ff-960f-4b66-89c5-c438ef9dcd19
5,Steve Blake,4000000.0,2012,0.039947274391476176,3.995,LAL,1239a758-90d2-47e1-bc59-d2d3d856d761
6,Chris Duhon,3680000.0,2012,0.03675149244015809,3.675,LAL,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a
7,Jordan Hill,3500000.0,2012,0.034953865092541656,3.495,LAL,69a2bc54-953c-431f-a34e-23b084bf57b4
8,Jodie Meeks,1400000.0,2012,0.013981546037016663,1.398,LAL,92738cfa-1233-437e-9024-9956e188a027
9,Antawn Jamison,1352181.0,2012,0.013503986358485163,1.35,LAL,723063d2-7943-425a-b594-87715e7cb912
10,Earl Clark,1240000.0,2012,0.012383655061357616,1.238,LAL,e5d84e8e-3bc9-4122-9975-2045fe73427a
11,Devin Ebanks,1040000.0,2012,0.010386291341783807,1.039,LAL,8bf7e8a2-0b25-4829-a2ef-da46195b9a05
12,Darius Morris,937195.0,2012,0.009359596455829879,0.936,LAL,32f85ed1-213a-4386-aabe-1640129c41b1
13,Robert Sacre,473604.0,2012,0.004729797235225171,0.473,LAL,0a01bafb-c558-4da1-ad85-35d92875ec11
14,Darius Johnson-Odom,195013.0,2012,0.001947559455226236,0.195,LAL,33362f28-94f0-4a11-8fc0-0f896cbbdbae
15,Andrew Goudelock,44835.0,2012,0.0004477590118354586,0.045,LAL,6dbb5dd4-866f-4129-b9d7-7cb5ab87ad7f
16,Joe Johnson,19752645.0,2012,0.22537194484058007,50.793,BKN,813f81d6-73a3-46c4-8365-6991d1dd5a84
17,Deron Williams,17177795.0,2012,0.19599365387383774,38.414,BKN,57b01acc-6f51-43b8-8059-7117e6d0066f
18,Brook Lopez,13668000.0,2012,0.1559479118913466,24.32,BKN,98b82862-6adb-4446-8471-e75ce9bd3293
19,Kris Humphries,12000000.0,2012,0.13691651614692416,18.746,BKN,dbea34b4-07f7-40b0-85f6-c638a4f07df6
20,Gerald Wallace,9682435.0,2012,0.1104737723349203,12.204,BKN,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0
21,Travis Outlaw,4000000.0,2012,0.04563883871564139,4.564,BKN,5872106e-ad64-4fb8-bdfa-fecde6ebeacb
22,Travis Outlaw,3000000.0,2012,0.055124831559186564,3.039,SAC,5872106e-ad64-4fb8-bdfa-fecde6ebeacb
23,Mirza Teletovic,3090000.0,2012,0.03525600290783297,3.526,BKN,9bbbeb68-3673-4c80-9051-0ed30a85583e
24,Reggie Evans,1622618.0,2012,0.018513600299774148,1.851,BKN,cda072e5-f641-455a-b94b-634016d003a6
25,Jerry Stackhouse,1352181.0,2012,0.01542799264333867,1.543,BKN,cad4bcad-272d-4165-aa5f-cd084acdca21
26,MarShon Brooks,1193280.0,2012,0.013614978365650138,1.361,BKN,2d78c4f6-be78-4afc-931d-f4a81a9494c9
27,CJ Watson,992680.0,2012,0.011326190604060723,1.133,BKN,971db537-3726-4f19-ac48-1b2105019fd2
28,Andray Blatche,854389.0,2012,0.009748330442854532,0.975,BKN,6bebc7ba-fabc-4333-8834-fb1ffb444650
29,Andray Blatche,7118502.0,2012,0.11920686171818695,14.21,WSH,6bebc7ba-fabc-4333-8834-fb1ffb444650
30,Keith Bogans,854389.0,2012,0.009748330442854532,0.975,BKN,8c954282-64f2-4b29-be3a-f613f4999a3f
31,Tyshawn Taylor,473604.0,2012,0.005403684142770655,0.54,BKN,d78d29ec-cbfd-40ec-98ac-5f2333e13769
32,Tornike Shengelia,473604.0,2012,0.005403684142770655,0.54,BKN,29525a08-3a0b-435f-8ba7-a749ba082ab9
33,Josh Childress,390056.0,2012,0.004450425718517054,0.445,BKN,863ac23b-596e-41f3-a2b9-efb4e7c53928
34,Josh Childress,6500000.0,2012,0.11993446633147997,14.384,PHO,863ac23b-596e-41f3-a2b9-efb4e7c53928
35,Damion James,50258.0,2012,0.0005734291890426762,0.057,BKN,5bf7952c-42fe-4a2b-96f9-2f1b578ee2bd
36,Kris Joseph,16715.0,2012,0.00019071329728298644,0.019,BKN,8a1e41ce-6912-404b-8355-027a36ffaf5b
37,Kris Joseph,208942.0,2012,0.0027671358784868423,0.277,BOS,8a1e41ce-6912-404b-8355-027a36ffaf5b
38,LeBron James,17545000.0,2012,0.21814560371705685,47.588,MIA,bedcfe40-c385-484d-85bc-e13eb14254ca
39,Chris Bosh,17545000.0,2012,0.21814560371705685,47.588,MIA,ce7ae779-d64a-4736-86b2-4184fd5871fb
40,Dwyane Wade,17024000.0,2012,0.2116677547836521,44.803,MIA,911c5842-c4ce-4684-a479-31e7220e6277
41,Mike Miller,5800000.0,2012,0.07211424916266343,5.2,MIA,f5a9ab80-2b88-4d62-b160-e733c54e3cac
42,Udonis Haslem,4060000.0,2012,0.0504799744138644,2.548,MIA,4dc4d675-85a3-4d26-b601-3a34e1f6eab7
43,Mario Chalmers,4000000.0,2012,0.04973396493976788,4.973,MIA,2b64f7fc-1e1e-4f9b-ae76-4f06d31b211c
44,Joel Anthony,3750000.0,2012,0.04662559213103239,4.663,MIA,a3d3de35-1a4a-4198-a811-3b22d986fb54
45,Shane Battier,3135000.0,2012,0.038978995021543075,3.898,MIA,83a7cc52-cfa4-47f6-bbe9-a6e89697b779
46,Ray Allen,3090000.0,2012,0.03841948791597068,3.842,MIA,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c
47,Rashard Lewis,1352181.0,2012,0.016812330611555067,1.681,MIA,73d9d740-ca6f-4303-88bd-ec4c0c081054
48,Rashard Lewis,13700000.0,2012,0.2136134544792925,45.631,NO,73d9d740-ca6f-4303-88bd-ec4c0c081054
49,Norris Cole,1113600.0,2012,0.013845935839231377,1.385,MIA,9d5b9a4f-94ad-45b9-b5b9-36dd6e3074bb
50,Chris Andersen,699952.0,2012,0.008702847056880101,0.87,MIA,1c7a2c3b-e319-4c55-9294-2550d654cf28
51,Chris Andersen,4526000.0,2012,0.07133821764221548,5.089,DEN,1c7a2c3b-e319-4c55-9294-2550d654cf28
52,Juwan Howard,373838.0,2012,0.004648111496288236,0.465,MIA,186702f1-7e05-403b-a0c6-86d9fd01ddbd
53,Josh Harrellson,358680.0,2012,0.0044596446361489855,0.446,MIA,50b6c98d-5df4-46ff-9b09-abe310a8cf09
54,Terrel Harris,304878.0,2012,0.0037906979407266376,0.379,MIA,5b2b2589-d455-4946-b211-78b4bb7a436f
