,player,salary,year,perc,perc_score,team,uuid
0,LeBron James,22970500.0,2015,0.2120997493842547,44.986,CLE,bedcfe40-c385-484d-85bc-e13eb14254ca
1,Kevin Love,19689000.0,2015,0.18179978518650403,33.051,CLE,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887
2,Kyrie Irving,16407500.0,2015,0.15149982098875334,22.952,CLE,6d2b90d8-a081-461e-bb70-05ec06577d87
3,Tristan Thompson,14260000.0,2015,0.1316707266371856,17.337,CLE,8924bcf0-5189-47c0-8cd6-94fb2bfbd875
4,Iman Shumpert,8988765.0,2015,0.08299840246289633,6.889,CLE,2e7e290a-bac0-4f78-91b3-9080494fbb70
5,Channing Frye,8193029.0,2015,0.07565091737654517,5.723,CLE,f521a6f7-c63d-4537-8b28-1de83ebf2dbe
6,JR Smith,5000000.0,2015,0.04616785646465133,4.617,CLE,8e853379-163d-463c-8827-d80647c8dd79
7,Timofey Mozgov,4950000.0,2015,0.04570617790000482,4.571,CLE,47643592-1b0f-491d-a640-0b547f29f3c9
8,Maurice Williams,2100000.0,2015,0.01939049971515356,1.939,CLE,804f3548-22c6-4718-bfcd-0b649c33ce89
9,James Jones,1499187.0,2015,0.013842850045934246,1.384,CLE,73314c74-f00a-476f-aa94-e04bfc80d491
10,Richard Jefferson,1499187.0,2015,0.013842850045934246,1.384,CLE,ae0878bd-1bac-4208-9e7f-77d7fd358a1f
11,Matthew Dellavedova,1347276.0,2015,0.012440168997253918,1.244,CLE,d46e70d6-de8b-4952-a888-9c1542ffa236
12,Sasha Kaun,1276000.0,2015,0.01178203696977902,1.178,CLE,39074fe3-890e-42c7-8ade-35f229fa4327
13,Jordan McRae,111196.0,2015,0.001026736193488674,0.103,CLE,a691389c-6167-49e3-83c0-11dd5da6b91d
14,Jordan McRae,61775.0,2015,0.0009071836240249245,0.091,PHO,a691389c-6167-49e3-83c0-11dd5da6b91d
15,Dahntay Jones,8818.0,2015,8.142163166105909e-05,0.008,CLE,7a09163e-be6d-48e1-9a2a-7f0e068a0a22
16,Chris Paul,21468695.0,2015,0.22128267626197878,48.966,LAC,40b1fb2d-fa62-4821-ad86-82eb61726f8c
17,DeAndre Jordan,19689000.0,2015,0.20293895893169567,41.184,LAC,da9bcc22-4307-42dc-8d51-12e8fba68c7a
18,Blake Griffin,18862876.0,2015,0.19442391273795867,37.801,LAC,edd4e1e6-bc07-48a0-92f1-b2de2297789a
