,player,salary,year,perc,perc_score,team,uuid
0,Kobe Bryant,23034375.0,2009,0.2520777306028283,63.543,LAL,825ab381-2ad5-4685-98b9-93b318bd37da
1,Pau Gasol,16452000.0,2009,0.18004321037048893,32.416,LAL,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1
2,Andrew Bynum,12526998.0,2009,0.13708977244254156,18.794,LAL,14bbb9e0-f7bd-445a-97ef-29c1ae7dae2c
3,Lamar Odom,7500000.0,2009,0.08207659116087204,6.737,LAL,0bf56478-de26-403e-b839-60c328fa925a
4,Metta World Peace,5854000.0,2009,0.06406351528743266,4.104,LAL,670a19ff-960f-4b66-89c5-c438ef9dcd19
5,Adam Morrison,5257229.0,2009,0.05753272470294402,3.31,LAL,9c8d0389-bb1d-4d1e-9c20-1830e03c10ca
6,Derek Fisher,5048000.0,2009,0.055243017624010946,3.052,LAL,c076eff2-f72f-4639-bc10-6332183d5f2a
7,Sasha Vujacic,5000000.0,2009,0.054717727440581364,2.994,LAL,e6ed3325-5866-42de-8c67-0905e061dfea
8,Luke Walton,4840000.0,2009,0.05296676016248276,2.805,LAL,c3348785-801a-4efc-954a-067728d86785
9,Shannon Brown,2000000.0,2009,0.021887090976232544,2.189,LAL,522f50e0-a99e-424a-b7bb-4a10a98e5c56
10,Jordan Farmar,1947240.0,2009,0.02130970951627953,2.131,LAL,a359f19d-03f0-4f57-bffb-b2953c63de15
11,Josh Powell,959111.0,2009,0.010496074856652686,1.05,LAL,3c5c3da9-08f4-4185-833d-50d1ccdeaac3
12,Didier Ilunga-Mbenga,959111.0,2009,0.010496074856652686,1.05,LAL,d67535fc-647d-48b1-ac0e-665e3cd86afa
13,Dirk Nowitzki,19795714.0,2009,0.22263369137695294,49.566,DAL,41454901-7576-4ff8-89a6-6763f727d2d8
14,Erick Dampier,12115500.0,2009,0.13625770143362717,18.566,DAL,c31ab4d8-7d51-4157-a534-1648d05c4c27
15,Jason Terry,9862500.0,2009,0.11091920105560216,12.303,DAL,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb
16,Caron Butler,9780970.0,2009,0.11000226899354251,12.1,DAL,b9856f28-e40d-41b5-b3b9-1e191f7460b2
17,Jason Kidd,8000000.0,2009,0.08997248247856195,8.095,DAL,4f6cd300-77de-4617-918f-8ab84d906538
18,Shawn Marion,6635068.0,2009,0.07462169242175838,5.568,DAL,980bde42-31de-40aa-87d9-61cdfe340132
19,Brendan Haywood,6000000.0,2009,0.06747936185892146,4.553,DAL,f07acb84-9579-4176-ad13-c9e9c8dd8490
20,Matt Carroll,4700000.0,2009,0.05285883345615514,2.794,DAL,b802b148-2864-4cbd-9118-dbab3b3baf4e
21,DeShawn Stevenson,3886928.0,2009,0.04371457017192898,4.371,DAL,974162ac-0cdd-42da-afeb-ef74b89095db
22,Eduardo Najera,3100000.0,2009,0.034864336960442756,3.486,DAL,6faa55d4-a225-48b3-8af3-85c447fc87ec
23,Jose Juan Barea,1657500.0,2009,0.018641173713527054,1.864,DAL,9fa90e0e-44a5-482a-8cad-924f887ef80b
24,Tim Thomas,1306455.0,2009,0.014693124949566205,1.469,DAL,b5a9cb99-e6f7-44ce-9471-fa6afd69ad85
25,Tim Thomas,6466600.0,2009,0.0927771405022462,8.608,CHI,b5a9cb99-e6f7-44ce-9471-fa6afd69ad85
26,Rodrigue Beaubois,1075440.0,2009,0.012095000819593082,1.21,DAL,5ef56eb5-e898-4d06-bd88-ab9773620ce9
27,Greg Buckner,1000000.0,2009,0.011246560309820243,1.125,DAL,47e6319b-cbda-476c-81ff-3f285baa2ad5
28,Tracy McGrady,23239562.0,2009,0.27114153999816776,73.518,NY,50fe8196-017f-4587-90e5-12e32a204930
29,Eddy Curry,10500423.0,2009,0.12251095192121869,15.009,NY,46da6da0-5491-4b44-a1ee-0c8dc6b9673e
30,Al Harrington,10026875.0,2009,0.11698595390348271,13.686,NY,ddd70de7-d158-43e7-aa49-51a673af197f
31,Cuttino Mobley,9500000.0,2009,0.11083877699513416,12.285,NY,47547bc3-5a8a-44a5-8537-0450b4cba539
32,David Lee,7000000.0,2009,0.08167067778588832,6.67,NY,9a0b78fa-a6ca-4efb-adf6-722750145382
33,Brian Cardinal,6750000.0,2009,0.07875386786496374,6.202,NY,08533fc6-e4a2-4e07-8785-e3987f094b8c
34,Chris Duhon,6031800.0,2009,0.0703744563241316,4.953,NY,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a
35,Danilo Gallinari,3089040.0,2009,0.036040570072531496,3.604,NY,52ec22d7-31a7-468e-ab3e-c75564694586
36,Eddie House,2862000.0,2009,0.033391639974744626,3.339,NY,407617b8-808d-4301-a467-48864820a47e
37,Sergio Rodriguez,1892035.0,2009,0.022074825834946174,2.207,NY,28eb860f-a06c-4897-a54e-41acff6476bc
38,Wilson Chandler,1255440.0,2009,0.014647519388502233,1.465,NY,9eea52e7-851e-4b26-87cb-f7e6ff9dd2fe
39,JR Giddens,1028880.0,2009,0.01200418956576354,1.2,NY,b6b56836-3bb7-4f5d-9471-63ceeb0bf8b2
40,Toney Douglas,996240.0,2009,0.011623370862487626,1.162,NY,22704e9f-9824-4f2a-aaa0-218ebc28e1cc
41,Jonathan Bender,801361.0,2009,0.009349670860168179,0.935,NY,fb9e592f-db4e-4c82-b0b8-0a087a94d09b
42,Henry Walker,736420.0,2009,0.008591988647869126,0.859,NY,06292b2d-9162-4127-852b-ad771e37622e
43,Paul Pierce,19795712.0,2009,0.2369263545434497,56.134,BOS,ead63c29-2988-478d-b595-6060f10983e0
44,Ray Allen,18776860.0,2009,0.22473215358824775,50.505,BOS,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c
45,Kevin Garnett,16400000.0,2009,0.19628453952616481,38.528,BOS,8c4661f3-343f-4842-be7c-8b91d0f7409f
46,Rasheed Wallace,5854000.0,2009,0.07006400575525419,4.909,BOS,59cc773b-c6d6-4242-ae3e-6795a5945ee2
47,Kendrick Perkins,4250000.0,2009,0.05086642030403661,2.587,BOS,e83ab462-df4f-45fd-a36c-24aca460ffc3
48,Nate Robinson,4000000.0,2009,0.04787427793321093,4.787,BOS,ad748b99-6c60-4e38-b6f9-6d10f2684150
49,Brian Scalabrine,3413793.0,2009,0.04085821872211248,4.086,BOS,a7291594-bbd7-4160-a495-00a9079dbc6a
50,Glen Davis,3000000.0,2009,0.035905708449908195,3.591,BOS,6539ac92-659c-4dcc-bd42-af5a6f285006
51,Tony Allen,2500000.0,2009,0.02992142370825683,2.992,BOS,917674b3-1b6e-48ed-8d3b-f9161c1ea734
52,Rajon Rondo,2094922.0,2009,0.025073219519099528,2.507,BOS,00e6c4e1-3e3e-4f98-a6b3-ce587b855030
53,Marquis Daniels,1990000.0,2009,0.023817453271772437,2.382,BOS,292f83b6-26cc-419f-9f29-14b321a1590c
54,Shelden Williams,825497.0,2009,0.009880018202757955,0.988,BOS,318f0fff-d07d-4717-a60a-16ac6b0fa8f9
55,Marcus Landry,457588.0,2009,0.005476673772725531,0.548,BOS,eb4617f9-f6b0-4336-8dbb-d4e3178b3b95
56,Lester Hudson,193802.0,2009,0.002319532703003036,0.232,BOS,ee511689-4845-4c44-a707-4335fb4e212f
57,Lester Hudson,199185.0,2009,0.003476938082485536,0.348,MEM,ee511689-4845-4c44-a707-4335fb4e212f
58,Shaquille O'Neal,20000000.0,2009,0.23981236888408614,57.51,CLE,4780ef7e-7c65-4ab0-b2ab-239f446cf97e
59,LeBron James,15779912.0,2009,0.18921090387512088,35.801,CLE,bedcfe40-c385-484d-85bc-e13eb14254ca
60,Antawn Jamison,11641095.0,2009,0.13958392841773454,19.484,CLE,723063d2-7943-425a-b594-87715e7cb912
61,Maurice Williams,8860000.0,2009,0.10623687941565016,11.286,CLE,804f3548-22c6-4718-bfcd-0b649c33ce89
62,Anderson Varejao,6300000.0,2009,0.07554089619848714,5.706,CLE,5ced13cf-0b2b-4044-acd8-625bd3ffaa6b
63,Delonte West,4254250.0,2009,0.05101108851625617,2.602,CLE,53f3fc32-3d83-4c2a-b5d0-0681601e633d
64,Daniel Gibson,4088500.0,2009,0.04902364350912931,4.902,CLE,580b96cf-4dfb-4c49-aa63-017aca69898a
65,Jamario Moon,2750000.0,2009,0.03297420072156185,3.297,CLE,89bfb57f-c89d-4fc4-8d11-0368fa3be86d
66,Anthony Parker,2644230.0,2009,0.031705953008718354,3.171,CLE,08ab7c57-50b6-48f2-97a4-9432fd6f22f1
67,Sebastian Telfair,2500000.0,2009,0.029976546110510767,2.998,CLE,63c1feeb-641a-40fa-8e16-1da091842336
68,JJ Hickson,1429200.0,2009,0.017136991880456795,1.714,CLE,e6f4ef97-d007-4936-844f-cc39d3664882
69,Leon Powe,855189.0,2009,0.010254244996680636,1.025,CLE,99b14c9b-af43-4d0c-a20a-68eff6669dd8
70,Darnell Jackson,736420.0,2009,0.008830131234680936,0.883,CLE,b7dfb276-d43d-43a6-b1b2-daaf620c4789
71,Jawad Williams,736420.0,2009,0.008830131234680936,0.883,CLE,80c4aa33-0953-444f-947f-436b4594201a
72,Danny Green,457588.0,2009,0.00548676311264656,0.549,CLE,bd88d7f7-4a74-408f-820c-ea299f764b71
73,Coby Karl,311896.0,2009,0.0037398259302735466,0.374,CLE,438ef466-723d-4d53-8fe2-eb1433f8cfe4
74,Coby Karl,43319.0,2009,0.0006628527576627211,0.066,GS,438ef466-723d-4d53-8fe2-eb1433f8cfe4
75,Cedric Jackson,53834.0,2009,0.0006455029533252946,0.065,CLE,8174231c-5f54-4124-a3b1-9eeaa9cd118d
76,Rashard Lewis,18876000.0,2009,0.2296324775748241,52.731,ORL,73d9d740-ca6f-4303-88bd-ec4c0c081054
77,Vince Carter,16300000.0,2009,0.19829462727641625,39.321,ORL,96046c84-d179-44f1-976e-f81afa46108f
78,Dwight Howard,15202590.0,2009,0.18494428942859956,34.204,ORL,b89c8f21-0a6f-4c76-b5e8-b5775c73583b
79,Jameer Nelson,6138888.0,2009,0.07468150354918186,5.577,ORL,1aa7fd39-b6a2-4c36-8d77-9053f050bffa
80,Marcin Gortat,5854000.0,2009,0.07121575141571415,5.072,ORL,df646812-7636-4693-991c-b54e7a13cf87
81,Mickael Pietrus,5300000.0,2009,0.06447616715122736,4.157,ORL,bcac5ca2-6370-4170-ad77-990c7a75ae23
82,Brandon Bass,4000000.0,2009,0.04866125822734141,4.866,ORL,61a78a0b-9cfd-48c4-98e0-b74f1f3b4f27
83,JJ Redick,2839408.0,2009,0.034542291475194754,3.454,ORL,ecfa5a5a-254d-42bd-9b29-2ee0ed1513e7
84,Anthony Johnson,2160000.0,2009,0.02627707944276436,2.628,ORL,9cbaf2c1-3376-4e6e-b351-4a865aa0e712
85,Matt Barnes,1600000.0,2009,0.019464503290936564,1.946,ORL,7a9a28d7-3b17-419a-89f7-bb1c605c0337
86,Ryan Anderson,1317120.0,2009,0.01602317910909898,1.602,ORL,4c9e8daf-3859-4085-9024-b00a4aeec6c5
87,Adonal Foyle,1306455.0,2009,0.01589343602935033,1.589,ORL,69a2b506-09ad-4a30-8c2b-3b743e94f62d
88,Jason Williams,1306455.0,2009,0.01589343602935033,1.589,ORL,07f1b897-9583-4190-8226-15ebce621d1a
89,Tim Duncan,22183220.0,2009,0.2796028838981179,78.178,SA,12b9fb27-2178-4f65-9099-9764b863e4df
90,Richard Jefferson,14200000.0,2009,0.17898037126049662,32.034,SA,ae0878bd-1bac-4208-9e7f-77d7fd358a1f
91,Tony Parker,12600000.0,2009,0.1588135688649477,25.222,SA,e7f7d281-52b9-4155-9b66-378c964837f5
92,Manu Ginobili,10728130.0,2009,0.1352200486148501,18.284,SA,d4a0b468-3ec5-4ecb-b94e-f1565f1af651
93,Antonio McDyess,4500000.0,2009,0.056719131737481325,3.217,SA,7e12e271-e4f2-4ba2-ba1a-ed12410db263
94,Antonio McDyess,3000000.0,2009,0.040034409307904084,4.003,DEN,7e12e271-e4f2-4ba2-ba1a-ed12410db263
95,Roger Mason,3780000.0,2009,0.04764407065948431,4.764,SA,34856ba0-9b8d-46ee-85bb-d300ee1820c5
96,Matt Bonner,3240380.0,2009,0.040842564466555493,4.084,SA,7c5e0d90-00bf-420b-b0a3-f3dfbf105d1a
97,Michael Finley,2500000.0,2009,0.03151062874304518,3.151,SA,73c724d7-8b98-491b-acc0-1fd6eeea2414
98,George Hill,1081680.0,2009,0.013633766759510843,1.363,SA,c5b9f92b-8034-4815-ae8f-041729580eed
99,Ian Mahinmi,1079640.0,2009,0.013608054086456519,1.361,SA,215a3e5a-d149-43c5-be05-418373d61a57
100,Keith Bogans,1033342.0,2009,0.013024502450638317,1.302,SA,8c954282-64f2-4b29-be3a-f613f4999a3f
101,DeJuan Blair,850000.0,2009,0.01071361377263536,1.071,SA,d4d70650-9092-4d52-9815-1080e6798484
102,Marcus Haislip,825497.0,2009,0.010404771798199026,1.04,SA,d1e56687-f0e0-4fa5-951b-5d2aee3378c2
103,Malik Hairston,736420.0,2009,0.009282022887581332,0.928,SA,c5694206-e580-4583-a7cc-e01cae10be15
104,Carmelo Anthony,15779912.0,2009,0.21057981861690245,44.344,DEN,5aba723b-d598-4f57-ad9d-66759ddbc5bf
105,Kenyon Martin,15363636.0,2009,0.20502469736055007,42.035,DEN,ce9c2320-705d-4df5-9f4f-dd335fdd24fa
106,Chauncey Billups,12100000.0,2009,0.1614721175418798,26.073,DEN,7a09dda4-5980-4115-b1c8-bde37d6b4d12
107,Nenê,10520000.0,2009,0.14038732863971698,19.709,DEN,26f1a74d-80a0-429c-bd75-4f1943f01109
108,JR Smith,5508426.0,2009,0.07350886037543361,5.404,DEN,8e853379-163d-463c-8827-d80647c8dd79
109,Chris Andersen,3650000.0,2009,0.04870853132461663,4.871,DEN,1c7a2c3b-e319-4c55-9294-2550d654cf28
110,Renaldo Balkman,2112417.0,2009,0.028189788935658273,2.819,DEN,2e81b2b9-66ed-4ce3-bf70-a8ebffe01d68
111,Ty Lawson,1438690.0,2009,0.01919903477572951,1.92,DEN,edadd7b6-3363-471e-abe5-cde829856b76
112,Anthony Carter,1306455.0,2009,0.01743438473745261,1.743,DEN,72207067-db52-4aa0-8f3f-4b88d7a7f5f2
