,player,salary,year,perc,perc_score,team,uuid
0,Joe Johnson,23180790.0,2014,0.2639661308606327,69.678,BKN,813f81d6-73a3-46c4-8365-6991d1dd5a84
1,Deron Williams,19754465.0,2014,0.22494961100427502,50.602,BKN,57b01acc-6f51-43b8-8059-7117e6d0066f
2,Brook Lopez,15719000.0,2014,0.17899664381577526,32.04,BKN,98b82862-6adb-4446-8471-e75ce9bd3293
3,Thaddeus Young,9160870.0,2014,0.10431738561184689,10.882,BKN,533ca18b-3cf2-4380-89bf-ea331753c585
4,Jarrett Jack,6300000.0,2014,0.07173985979002381,5.147,BKN,39b03c06-4529-44dc-9e6f-4f23894ba9fe
5,Travis Outlaw,4000000.0,2014,0.04554911732699924,4.555,BKN,5872106e-ad64-4fb8-bdfa-fecde6ebeacb
6,Travis Outlaw,3000000.0,2014,0.05519213476756596,3.046,PHI,5872106e-ad64-4fb8-bdfa-fecde6ebeacb
7,Mirza Teletovic,3368100.0,2014,0.038353495517266536,3.835,BKN,9bbbeb68-3673-4c80-9051-0ed30a85583e
8,Bojan Bogdanovic,3278000.0,2014,0.03732750164947588,3.733,BKN,edd98e1a-c4f2-4d91-ac8a-e49b1ec6e85c
9,Sergey Karasev,1533840.0,2014,0.01746626453021113,1.747,BKN,95284141-fac6-491b-9cb0-832cb05e2c0f
10,Mason Plumlee,1357080.0,2014,0.015453449035531032,1.545,BKN,73bf0204-a356-4ebc-8b19-bd4986f1117c
11,Alan Anderson,1276061.0,2014,0.014530863051351995,1.453,BKN,1d9066a3-1c81-4ecf-9186-bccb97a0348e
12,Jerome Jordan,816482.0,2014,0.00929750860334575,0.93,BKN,2a78bf83-ff09-4e6e-94e6-379b403d9901
13,Darius Morris,803149.0,2014,0.009145682008015528,0.915,BKN,32f85ed1-213a-4386-aabe-1640129c41b1
14,Markel Brown,507336.0,2014,0.005777176747052622,0.578,BKN,23321002-3ed3-4d10-92c5-e534f82d429c
15,Cory Jefferson,507336.0,2014,0.005777176747052622,0.578,BKN,1e865b42-8aa5-4c79-b96d-5a8eb5fa835a
16,Brandon Davies,129676.0,2014,0.0014766568346239884,0.148,BKN,83deec15-9f49-4d7d-a320-a34f4e137190
17,Earl Clark,125104.0,2014,0.0014245941935192284,0.142,BKN,e5d84e8e-3bc9-4122-9975-2045fe73427a
18,Chris Paul,20068563.0,2014,0.23538227969036674,55.405,LAC,40b1fb2d-fa62-4821-ad86-82eb61726f8c
19,Blake Griffin,17632688.0,2014,0.2068121319154228,42.771,LAC,edd4e1e6-bc07-48a0-92f1-b2de2297789a
20,DeAndre Jordan,11440123.0,2014,0.1341801219986801,18.004,LAC,da9bcc22-4307-42dc-8d51-12e8fba68c7a
21,JJ Redick,6792500.0,2014,0.07966859086008381,6.347,LAC,ecfa5a5a-254d-42bd-9b29-2ee0ed1513e7
22,Jamal Crawford,5450000.0,2014,0.06392253517665908,4.086,LAC,70633ba1-a422-425a-9f14-b65fc0aea757
23,Spencer Hawes,5305000.0,2014,0.062221843873793835,3.872,LAC,27752ea6-4e09-4361-8222-06f0e0b44ca7
24,Matt Barnes,3396250.0,2014,0.039834295430041904,3.983,LAC,7a9a28d7-3b17-419a-89f7-bb1c605c0337
25,Carlos Delfino,3250000.0,2014,0.03811894299525541,3.812,LAC,e055c055-2596-4d0c-91e5-6ed6d0feb9fa
26,Austin Rivers,2439840.0,2014,0.028616652885398143,2.862,LAC,42acb691-27b2-4f89-b19f-bfc3c33e32ba
27,Jordan Farmar,2100000.0,2014,0.024630701627703498,2.463,LAC,a359f19d-03f0-4f57-bffb-b2953c63de15
28,Miroslav Raduljica,1500000.0,2014,0.017593358305502498,1.759,LAC,1dbfc7d6-13a6-40f7-89dc-863d41336d71
29,Miroslav Raduljica,96056.0,2014,0.0013845120812862068,0.138,MIN,1dbfc7d6-13a6-40f7-89dc-863d41336d71
30,Hidayet Turkoglu,1448490.0,2014,0.016989202381291542,1.699,LAC,0bdbc9e3-8629-40db-94d6-4ea345409d1e
31,Glen Davis,1227985.0,2014,0.01440292006585499,1.44,LAC,6539ac92-659c-4dcc-bd42-af5a6f285006
32,Glen Davis,6600000.0,2014,0.11068400872659558,12.251,ORL,6539ac92-659c-4dcc-bd42-af5a6f285006
33,CJ Wilcox,1109760.0,2014,0.013016270208742967,1.302,LAC,cda2b24a-069c-4d32-91e6-e467bf642460
34,Ekpe Udoh,981084.0,2014,0.011507041559863741,1.151,LAC,8939f0d0-05cb-4715-ac0d-adb4ff074502
35,Dahntay Jones,721169.0,2014,0.008458523077213953,0.846,LAC,7a09163e-be6d-48e1-9a2a-7f0e068a0a22
36,Jordan Hamilton,284447.0,2014,0.0033362519932835124,0.334,LAC,ef288df3-8a40-4c44-be1f-031d48422d73
37,Jordan Hamilton,948163.0,2014,0.015582602536852026,1.558,UTA,ef288df3-8a40-4c44-be1f-031d48422d73
38,Lester Hudson,111548.0,2014,0.0013083359548414616,0.131,LAC,ee511689-4845-4c44-a707-4335fb4e212f
39,Chandler Parsons,14700000.0,2014,0.17330772230325964,30.036,DAL,99be0ce5-25d7-4c30-b35d-481ab8dd9eb9
40,Tyson Chandler,14596888.0,2014,0.17209206884325054,29.616,DAL,0c588c9f-a494-458c-977d-9bb060491882
41,Rajon Rondo,12909090.0,2014,0.15219353638828476,23.163,DAL,00e6c4e1-3e3e-4f98-a6b3-ce587b855030
42,Monta Ellis,8720000.0,2014,0.10280566928465469,10.569,DAL,093a6167-7bc2-465f-9599-18e6cf580400
43,Dirk Nowitzki,7974482.0,2014,0.09401627972573758,8.839,DAL,41454901-7576-4ff8-89a6-6763f727d2d8
44,Brendan Haywood,7798000.0,2014,0.09193562030753868,8.452,DAL,f07acb84-9579-4176-ad13-c9e9c8dd8490
45,Brendan Haywood,2000000.0,2014,0.024215177911273093,2.422,CLE,f07acb84-9579-4176-ad13-c9e9c8dd8490
46,Raymond Felton,4360000.0,2014,0.051402834642327346,2.642,DAL,5b8b373b-0b23-48de-90d9-2d45dfc36349
47,Devin Harris,3878896.0,2014,0.04573079121164793,4.573,DAL,6fd4c498-dfe8-4089-a51e-a251dd3c7a86
48,Richard Jefferson,1448490.0,2014,0.0170771770529965,1.708,DAL,ae0878bd-1bac-4208-9e7f-77d7fd358a1f
49,Charlie Villanueva,1316809.0,2014,0.015524705340029456,1.552,DAL,8e2a375f-b679-4adb-b559-9169ed23ded5
50,Jose Juan Barea,1302578.0,2014,0.01535692695934254,1.536,DAL,9fa90e0e-44a5-482a-8cad-924f887ef80b
51,Jose Juan Barea,4519500.0,2014,0.06514223319077425,4.244,MIN,9fa90e0e-44a5-482a-8cad-924f887ef80b
52,Bernard James,1259775.0,2014,0.014852294956774755,1.485,DAL,3d4a9842-7715-4e5d-b731-0e2aabc86c68
53,Al-Farouq Aminu,981084.0,2014,0.011566628124365385,1.157,DAL,19d25609-3918-439a-ad70-056b94fb1549
54,Greg Smith,948163.0,2014,0.011178501353892895,1.118,DAL,800980fa-03d5-4cfb-b2e3-96da34d880f5
55,Ricky Ledo,816482.0,2014,0.009626029640925852,0.963,DAL,c6a0c5a6-3f1d-46e4-b2f9-6957d1e45efb
56,Ricky Ledo,144084.0,2014,0.0017707433077365532,0.177,NY,c6a0c5a6-3f1d-46e4-b2f9-6957d1e45efb
57,Gal Mekel,816482.0,2014,0.009626029640925852,0.963,DAL,d9e35573-9912-4998-a891-5976de345d3c
58,Gal Mekel,72042.0,2014,0.0009003801963549213,0.09,NO,d9e35573-9912-4998-a891-5976de345d3c
59,Dwight Powell,507336.0,2014,0.005981309292683437,0.598,DAL,99857625-77a9-4c25-98f6-45f5405ba381
60,Amare Stoudemire,485670.0,2014,0.005725874931362184,0.573,DAL,80b93cf5-473f-42dd-b5f6-b42fd990366b
61,Amare Stoudemire,21410988.0,2014,0.2631337533177011,69.239,NY,80b93cf5-473f-42dd-b5f6-b42fd990366b
62,LeBron James,20644400.0,2014,0.24995390943574314,62.477,CLE,bedcfe40-c385-484d-85bc-e13eb14254ca
63,Kevin Love,15719063.0,2014,0.19031995357175507,36.222,CLE,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887
64,Anderson Varejao,9800000.0,2014,0.11865437176523816,14.079,CLE,5ced13cf-0b2b-4044-acd8-625bd3ffaa6b
65,Kyrie Irving,7459924.0,2014,0.090321693432288,8.158,CLE,6d2b90d8-a081-461e-bb70-05ec06577d87
66,JR Smith,5982375.0,2014,0.07243213747847618,5.246,CLE,8e853379-163d-463c-8827-d80647c8dd79
67,Tristan Thompson,5421233.0,2014,0.06563806079673239,4.308,CLE,8924bcf0-5189-47c0-8cd6-94fb2bfbd875
68,Timofey Mozgov,4650000.0,2014,0.05630028864370994,3.17,CLE,47643592-1b0f-491d-a640-0b547f29f3c9
69,Iman Shumpert,2761113.0,2014,0.033430421264064494,3.343,CLE,2e7e290a-bac0-4f78-91b3-9080494fbb70
70,Mike Miller,2732000.0,2014,0.033077933026799046,3.308,CLE,f5a9ab80-2b88-4d62-b160-e733c54e3cac
71,Mike Miller,6600000.0,2014,0.08705626252348854,7.579,MIA,f5a9ab80-2b88-4d62-b160-e733c54e3cac
72,James Jones,1448490.0,2014,0.017537721526349984,1.754,CLE,73314c74-f00a-476f-aa94-e04bfc80d491
73,Shawn Marion,1448490.0,2014,0.017537721526349984,1.754,CLE,980bde42-31de-40aa-87d9-61cdfe340132
74,Joe Harris,884879.0,2014,0.010713751207474712,1.071,CLE,eff7cfb1-255d-4368-8448-774c8c8366a2
