,player,salary,year,perc,perc_score,team,uuid
0,Kobe Bryant,25244493.0,2011,0.28600965611556667,81.802,LAL,825ab381-2ad5-4685-98b9-93b318bd37da
1,Pau Gasol,18714150.0,2011,0.21202357306186073,44.954,LAL,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1
2,Andrew Bynum,14900000.0,2011,0.1688108323713193,28.497,LAL,14bbb9e0-f7bd-445a-97ef-29c1ae7dae2c
3,Metta World Peace,6790640.0,2011,0.07693514031771649,5.919,LAL,670a19ff-960f-4b66-89c5-c438ef9dcd19
4,Luke Walton,5680000.0,2011,0.06435204885027473,4.141,LAL,c3348785-801a-4efc-954a-067728d86785
5,Steve Blake,4000000.0,2011,0.04531834426075686,4.532,LAL,1239a758-90d2-47e1-bc59-d2d3d856d761
6,Derek Fisher,3400000.0,2011,0.038520592621643326,3.852,LAL,c076eff2-f72f-4639-bc10-6332183d5f2a
7,Josh McRoberts,3000000.0,2011,0.033988758195567646,3.399,LAL,54e40cf3-2cae-441e-8cbe-b605cb41e60c
8,Matt Barnes,1906200.0,2011,0.02159645695746368,2.16,LAL,7a9a28d7-3b17-419a-89f7-bb1c605c0337
9,Troy Murphy,1352181.0,2011,0.015319651015213617,1.532,LAL,3575540b-5937-4610-a0ed-fb7375244706
10,Jason Kapono,1223166.0,2011,0.013857964469013231,1.386,LAL,9676a674-d0ff-4ddd-b9be-ee46c1d069b3
11,Devin Ebanks,762195.0,2011,0.008635353850956894,0.864,LAL,8bf7e8a2-0b25-4829-a2ef-da46195b9a05
12,Darius Morris,473604.0,2011,0.005365737278817873,0.537,LAL,32f85ed1-213a-4386-aabe-1640129c41b1
13,Andrew Goudelock,473604.0,2011,0.005365737278817873,0.537,LAL,6dbb5dd4-866f-4129-b9d7-7cb5ab87ad7f
14,Derrick Caracter,270427.0,2011,0.0030638259708509236,0.306,LAL,2f4eebd2-38b1-42ce-87e1-88ae337946ae
15,Gerald Green,73818.0,2011,0.0008363273841601374,0.084,LAL,afe50d46-6b1e-46cb-8beb-f4032f52c25d
16,Gerald Green,443181.0,2011,0.006788796198478782,0.679,BKN,afe50d46-6b1e-46cb-8beb-f4032f52c25d
17,Gilbert Arenas,19269307.0,2011,0.2190801701382989,47.996,ORL,0a21b475-e840-4031-9c72-7b32c63c3721
18,Dwight Howard,18091770.0,2011,0.20569229862303673,42.309,ORL,b89c8f21-0a6f-4c76-b5e8-b5775c73583b
19,Hidayet Turkoglu,11015850.0,2011,0.12524343985063813,15.686,ORL,0bdbc9e3-8629-40db-94d6-4ea345409d1e
20,Jameer Nelson,7800000.0,2011,0.08868120306966573,7.864,ORL,1aa7fd39-b6a2-4c36-8d77-9053f050bffa
21,JJ Redick,6750000.0,2011,0.07674334881028766,5.89,ORL,ecfa5a5a-254d-42bd-9b29-2ee0ed1513e7
22,Glen Davis,6300000.0,2011,0.07162712555626848,5.13,ORL,6539ac92-659c-4dcc-bd42-af5a6f285006
23,Jason Richardson,5395000.0,2011,0.06133783212318547,3.762,ORL,2ae10e27-713f-4024-85f2-8250bda16e3c
24,Chris Duhon,3500000.0,2011,0.039792847531260264,3.979,ORL,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a
25,Quentin Richardson,2446600.0,2011,0.027816337362851818,2.782,ORL,fb70095c-b1f8-411d-bdb6-dd3303d2630d
26,Ryan Anderson,2244601.0,2011,0.025519732960432664,2.552,ORL,4c9e8daf-3859-4085-9024-b00a4aeec6c5
27,Earl Clark,1160000.0,2011,0.013188486610360546,1.319,ORL,e5d84e8e-3bc9-4122-9975-2045fe73427a
28,Daniel Orton,1105560.0,2011,0.012569537290474313,1.257,ORL,5e981de9-cbfd-43ec-b61f-722047dea420
29,Von Wafer,992680.0,2011,0.011286161110666127,1.129,ORL,4189b5be-3883-4e3e-aa18-210d2b07c59a
30,Ishmael Smith,522486.0,2011,0.005940344495776586,0.594,ORL,04c93609-92a5-4101-ad62-d445d5305006
31,Ishmael Smith,116768.0,2011,0.001896295495611252,0.19,GS,04c93609-92a5-4101-ad62-d445d5305006
32,Justin Harper,473604.0,2011,0.005384586217769997,0.538,ORL,f0ad3447-05a3-405c-9b8c-fad1fefa41b4
33,DeAndre Liggins,473604.0,2011,0.005384586217769997,0.538,ORL,c4f3e6c1-5352-4c49-b00d-74c289da08c8
34,Larry Hughes,414443.0,2011,0.0047119620312566,0.471,ORL,cf96c6d7-ffa3-4052-a021-917f06944732
35,Brandon Roy,16032144.0,2011,0.1981216256400694,39.252,POR,2f706a85-498c-4595-9593-df8ed30c2c4d
36,LaMarcus Aldridge,12372000.0,2011,0.15289039023220716,23.375,POR,8e44a15c-b4d5-4dfe-bdf7-b86931475b32
37,Marcus Camby,11227250.0,2011,0.13874382749228484,19.25,POR,daabe87b-5399-40dc-9a97-5c08300da5a5
38,Gerald Wallace,9500000.0,2011,0.11739886091221856,13.782,POR,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0
39,Raymond Felton,7560000.0,2011,0.09342477773646024,8.728,POR,5b8b373b-0b23-48de-90d9-2d45dfc36349
40,Wesley Matthews,6135160.0,2011,0.07581692584360072,5.748,POR,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88
41,Jamal Crawford,5000000.0,2011,0.06178887416432556,3.818,POR,70633ba1-a422-425a-9f14-b65fc0aea757
42,Nicolas Batum,2155365.0,2011,0.026635515352638313,2.664,POR,b81297e1-4063-4e09-aed3-98096249002b
43,Luke Babbitt,1768800.0,2011,0.02185843212437181,2.186,POR,4a674003-3498-4f64-8ab9-c1754c1289e8
44,Greg Oden,1500000.0,2011,0.018536662249297668,1.854,POR,9cbb68a9-833e-4870-b07e-7ce8c5b91981
45,Kurt Thomas,1352181.0,2011,0.01670994833127838,1.671,POR,d3b65687-9fb8-4089-bfc2-b5d624452cf4
46,Elliot Williams,1348800.0,2011,0.016668166694568463,1.667,POR,d925f32c-8957-4f93-9427-825be93a7225
47,Nolan Smith,1306920.0,2011,0.01615062308456807,1.615,POR,e5743706-cf36-4418-85e6-b833a496f1c1
48,Joel Przybilla,1145027.0,2011,0.01414998584355104,1.415,POR,a696a140-692e-4e14-b99c-b403b005bec4
49,Craig Smith,992680.0,2011,0.01226731592108854,1.227,POR,0a8def14-cc0b-488f-8067-8516633dd7dd
50,Chris Johnson,762195.0,2011,0.009419034188735624,0.942,POR,aa90d0f5-8912-4607-ac44-d54c33908951
51,Armon Johnson,762195.0,2011,0.009419034188735624,0.942,POR,60e422d4-3498-4796-9d1f-436ef9b0f323
52,Vince Carter,18300000.0,2011,0.22693290286021767,51.499,PHO,96046c84-d179-44f1-976e-f81afa46108f
53,Vince Carter,3000000.0,2011,0.03887005627464224,3.887,DAL,96046c84-d179-44f1-976e-f81afa46108f
54,Steve Nash,11689062.0,2011,0.14495261045754435,21.011,PHO,34456aa0-a158-4716-8239-0dafe5d7b920
55,Marcin Gortat,6790640.0,2011,0.08420872390594035,7.091,PHO,df646812-7636-4693-991c-b54e7a13cf87
56,Grant Hill,6500000.0,2011,0.08060458298313743,6.497,PHO,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d
57,Josh Childress,6000000.0,2011,0.07440423044597301,5.536,PHO,863ac23b-596e-41f3-a2b9-efb4e7c53928
58,Channing Frye,5600000.0,2011,0.06944394841624148,4.822,PHO,f521a6f7-c63d-4537-8b28-1de83ebf2dbe
59,Mickael Pietrus,5300000.0,2011,0.06572373689394283,4.32,PHO,bcac5ca2-6370-4170-ad77-990c7a75ae23
60,Mickael Pietrus,1223166.0,2011,0.015323952371651755,1.532,BOS,bcac5ca2-6370-4170-ad77-990c7a75ae23
61,Jared Dudley,4250000.0,2011,0.052702996565897546,2.778,PHO,f28ab262-881f-4675-8200-d5e15f93195e
62,Hakim Warrick,4000000.0,2011,0.04960282029731534,4.96,PHO,56338d17-e07b-4c96-86d6-b472699300b9
63,Shannon Brown,3500000.0,2011,0.04340246776015092,4.34,PHO,522f50e0-a99e-424a-b7bb-4a10a98e5c56
64,Robin Lopez,2862602.0,2011,0.03549828314718387,3.55,PHO,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0
65,Markieff Morris,1919160.0,2011,0.023798937150448927,2.38,PHO,cf3cf341-3205-4138-9a29-a3c168e2d530
66,Sebastian Telfair,1500000.0,2011,0.018601057611493253,1.86,PHO,63c1feeb-641a-40fa-8e16-1da091842336
67,Michael Redd,1308506.0,2011,0.016226396993989724,1.623,PHO,944701e5-4c7b-47c5-a3a2-bb640007372c
68,Ronnie Price,1069509.0,2011,0.013262665683340356,1.326,PHO,66089446-928e-47cc-b864-8886057a1f22
69,Garret Siler,51097.0,2011,0.0006336388271829805,0.063,PHO,9074820e-c84a-4871-90a8-f0abf2d9988b
70,Kevin Garnett,21247044.0,2011,0.26618520323029676,70.855,BOS,8c4661f3-343f-4842-be7c-8b91d0f7409f
71,Paul Pierce,15333334.0,2011,0.19209762200276045,36.901,BOS,ead63c29-2988-478d-b595-6060f10983e0
72,Rajon Rondo,10045455.0,2011,0.12585051740448228,15.838,BOS,00e6c4e1-3e3e-4f98-a6b3-ce587b855030
73,Ray Allen,10000000.0,2011,0.12528105238088497,15.695,BOS,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c
74,Jermaine O'Neal,6226200.0,2011,0.0780024888333866,6.084,BOS,45cea8b4-0319-4aac-9f62-1dc0f13900e9
75,Brandon Bass,4250000.0,2011,0.05324444726187611,2.835,BOS,61a78a0b-9cfd-48c4-98e0-b74f1f3b4f27
76,Chris Wilcox,3000000.0,2011,0.03758431571426549,3.758,BOS,7dd483f5-ce8e-4848-8134-c033d39d2fce
77,Keyon Dooling,2246400.0,2011,0.028143135606842,2.814,BOS,4c4e6fbd-c810-4691-b699-7dbc35c4ccc8
78,Avery Bradley,1524480.0,2011,0.01909884587336115,1.91,BOS,ee7f61e9-4194-4c16-a34c-c0b87063ebe2
79,Marquis Daniels,1223166.0,2011,0.015323952371651755,1.532,BOS,292f83b6-26cc-419f-9f29-14b321a1590c
80,Aleksandar Pavlovic,1223166.0,2011,0.015323952371651755,1.532,BOS,61f0cf8d-fa57-439b-9167-a06a5232e304
81,JaJuan Johnson,1042320.0,2011,0.013058294651764403,1.306,BOS,8a8fb685-881f-4ea1-8319-bda3a1256e15
82,Greg Stiemsma,762195.0,2011,0.009548859171944861,0.955,BOS,f0bd403a-4755-4aee-992b-e4b09c76dfeb
83,E'Twaun Moore,473604.0,2011,0.005933360753179665,0.593,BOS,125f0125-cec2-42cf-9fe8-284a6e3da737
84,Dirk Nowitzki,19092873.0,2011,0.24738034931819913,61.197,DAL,41454901-7576-4ff8-89a6-6763f727d2d8
85,Jason Terry,11158000.0,2011,0.14457069597081937,20.901,DAL,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb
86,Jason Kidd,10121000.0,2011,0.13113461318521805,17.196,DAL,4f6cd300-77de-4617-918f-8ab84d906538
87,Lamar Odom,8900000.0,2011,0.11531450028143864,13.297,DAL,0bf56478-de26-403e-b839-60c328fa925a
88,Shawn Marion,8022449.0,2011,0.10394434803014913,10.804,DAL,980bde42-31de-40aa-87d9-61cdfe340132
89,Brendan Haywood,7624500.0,2011,0.09878824802200326,9.759,DAL,f07acb84-9579-4176-ad13-c9e9c8dd8490
