,Player,Salary,Year,UUID_x,UUID_y
111,Vitaly Potapenko,4290000.0,2000,9eef3371-7b63-4a29-974f-7d7f5c6e047a,9eef3371-7b63-4a29-974f-7d7f5c6e047a
112,Brevin Knight,4250000.0,2000,85b01291-11a7-4c4b-be04-7d0a4ed6540d,85b01291-11a7-4c4b-be04-7d0a4ed6540d
113,Howard Eisley,4250000.0,2000,0d807178-9985-40cc-8200-0bafe80daae8,0d807178-9985-40cc-8200-0bafe80daae8
114,Walt Williams,4250000.0,2000,36c3887c-ccc2-4b8a-806c-ac46bd569fe6,36c3887c-ccc2-4b8a-806c-ac46bd569fe6
115,Scott Williams,4200000.0,2000,af7554a4-4535-4ac9-b1ec-6c7828581afe,af7554a4-4535-4ac9-b1ec-6c7828581afe
116,Dan Majerle,4050000.0,2000,7d77ab59-4c43-4524-af88-9fef0670b466,7d77ab59-4c43-4524-af88-9fef0670b466
117,Brad Miller,4000000.0,2000,4aeb5020-2405-417e-ac87-28c74bcaab0e,4aeb5020-2405-417e-ac87-28c74bcaab0e
118,Ben Wallace,4000000.0,2000,f2bdd3fc-dffb-4af6-8f9e-a59830f02d31,f2bdd3fc-dffb-4af6-8f9e-a59830f02d31
119,Duane Causwell,4000000.0,2000,b1762e00-8fe0-484e-b7c7-8d27c1ad3f14,b1762e00-8fe0-484e-b7c7-8d27c1ad3f14
120,Sam Cassell,4000000.0,2000,b7efea78-56f0-45c3-b628-8398bd0ab2f7,b7efea78-56f0-45c3-b628-8398bd0ab2f7
121,Danny Fortson,3950000.0,2000,a5e4d742-41b3-4ec0-a9a1-32416a260977,a5e4d742-41b3-4ec0-a9a1-32416a260977
122,Corliss Williamson,3940000.0,2000,452338b7-bbe5-4cfe-83f4-5a160a03a5bf,452338b7-bbe5-4cfe-83f4-5a160a03a5bf
123,Cedric Ceballos,3937500.0,2000,6cf69267-e25a-41b6-be49-fdcb5d84fd6c,6cf69267-e25a-41b6-be49-fdcb5d84fd6c
124,Jahidi White,3922000.0,2000,726d795e-658a-40c6-8ad7-6921e4a72b13,726d795e-658a-40c6-8ad7-6921e4a72b13
125,Cuttino Mobley,3920000.0,2000,c9c6757c-804c-4184-a1bd-40fe6ec3de3b,c9c6757c-804c-4184-a1bd-40fe6ec3de3b
126,Rashard Lewis,3920000.0,2000,4af877a3-106a-4d31-a6f9-5c7b29fdc39a,4af877a3-106a-4d31-a6f9-5c7b29fdc39a
127,Scot Pollard,3920000.0,2000,0c779bcf-63ae-4609-8e1a-f11db25d0605,0c779bcf-63ae-4609-8e1a-f11db25d0605
128,Eric Williams,3890000.0,2000,b4c4b945-e347-4a1e-8b03-e0c401f8d1a0,b4c4b945-e347-4a1e-8b03-e0c401f8d1a0
129,Voshon Lenard,3780000.0,2000,ba2bb6d7-3185-4078-b217-508f261385c8,ba2bb6d7-3185-4078-b217-508f261385c8
130,Nick Anderson,3750000.0,2000,820d257f-f5e9-4ffa-af8b-2f966e7251e3,820d257f-f5e9-4ffa-af8b-2f966e7251e3
131,Dana Barros,3700000.0,2000,34d40902-a539-4255-84ff-98616c6a2213,34d40902-a539-4255-84ff-98616c6a2213
132,Michael Olowokandi,3697440.0,2000,f81333d5-e082-4025-ab58-17a881cd0c28,f81333d5-e082-4025-ab58-17a881cd0c28
133,Doug West,3680000.0,2000,4f4cd533-ae3d-40f5-bf50-c4e6b8c797e8,4f4cd533-ae3d-40f5-bf50-c4e6b8c797e8
134,Kurt Thomas,3680000.0,2000,f79238c8-c0c5-40d6-8ab5-9567044affc3,f79238c8-c0c5-40d6-8ab5-9567044affc3
135,Elton Brand,3629160.0,2000,34d929e0-c2ce-41b5-b833-486dd7f31c3c,34d929e0-c2ce-41b5-b833-486dd7f31c3c
136,Adonal Foyle,3580000.0,2000,466dfc51-cdd6-4f8a-83b8-629d8c9f8744,466dfc51-cdd6-4f8a-83b8-629d8c9f8744
137,Mark Jackson,3570000.0,2000,c129f1df-8f2d-4748-aa46-9645f7e97531,c129f1df-8f2d-4748-aa46-9645f7e97531
138,Kenyon Martin,3536640.0,2000,5f9f17e1-6d26-4e2a-b4fe-dd8f87454e60,5f9f17e1-6d26-4e2a-b4fe-dd8f87454e60
139,Michael Stewart,3520000.0,2000,98dd9fe1-fa41-4070-a8eb-d5bf804460fa,98dd9fe1-fa41-4070-a8eb-d5bf804460fa
140,Derek Strong,3510000.0,2000,2d03d416-6bd5-4a38-98e1-8bdd07979323,2d03d416-6bd5-4a38-98e1-8bdd07979323
141,Travis Best,3500000.0,2000,be2aad4a-6506-4538-b8b2-878c55e05d61,be2aad4a-6506-4538-b8b2-878c55e05d61
142,Rex Chapman,3500000.0,2000,9cf004ea-3a13-48c8-b2ca-9d649aa9bb47,9cf004ea-3a13-48c8-b2ca-9d649aa9bb47
143,Greg Anthony,3500000.0,2000,9400f675-4cf5-4a40-b5e4-09fe96350ee8,9400f675-4cf5-4a40-b5e4-09fe96350ee8
144,Rick Fox,3400000.0,2000,f8c29149-cb4e-49ee-896f-c836de4faf66,f8c29149-cb4e-49ee-896f-c836de4faf66
145,Adam Keefe,3390000.0,2000,eefbde3a-8576-4fe2-b496-d3caffbfe513,eefbde3a-8576-4fe2-b496-d3caffbfe513
146,Lamond Murray,3380000.0,2000,41a38b9d-88a5-451b-8290-dffd1a982bbe,41a38b9d-88a5-451b-8290-dffd1a982bbe
147,Derek Fisher,3380000.0,2000,3b269078-d531-47d2-aacb-1b8bde6dda55,3b269078-d531-47d2-aacb-1b8bde6dda55
148,Eric Snow,3380000.0,2000,aa7737e1-c82a-45ea-9075-f8e0f167b89a,aa7737e1-c82a-45ea-9075-f8e0f167b89a
149,Mike Bibby,3308160.0,2000,2a0bee75-2ef8-4070-8863-5545a83e3923,2a0bee75-2ef8-4070-8863-5545a83e3923
150,Jud Buechler,3260000.0,2000,172d6d37-5490-448f-9e60-93d3535feb83,172d6d37-5490-448f-9e60-93d3535feb83
151,Steve Francis,3246960.0,2000,28415659-d2dd-491b-a149-4d221ea4eda4,28415659-d2dd-491b-a149-4d221ea4eda4
152,Greg Minor,3240000.0,2000,2d16ac78-c7b6-4cc3-979b-2b1feac0f922,2d16ac78-c7b6-4cc3-979b-2b1feac0f922
153,Tony Battie,3200000.0,2000,7b340d56-c6a1-4aff-9e12-9575368e84a5,7b340d56-c6a1-4aff-9e12-9575368e84a5
154,Travis Knight,3200000.0,2000,8c9c2c4e-84ee-4dac-b46c-b23e86f5cd12,8c9c2c4e-84ee-4dac-b46c-b23e86f5cd12
155,Don MacLean,3178500.0,2000,5ebd1eb8-0f5a-45e2-856c-55471c1c4838,5ebd1eb8-0f5a-45e2-856c-55471c1c4838
156,Stromile Swift,3164280.0,2000,12e4ee8c-cef9-4dd2-a389-9dead307cfde,12e4ee8c-cef9-4dd2-a389-9dead307cfde
157,Doug Christie,3140000.0,2000,279de2a8-f0e6-4348-8294-a3b785032aaf,279de2a8-f0e6-4348-8294-a3b785032aaf
158,Darrell Armstrong,3100000.0,2000,70819c5a-4014-4c49-9ce5-3e9b1e704740,70819c5a-4014-4c49-9ce5-3e9b1e704740
159,Tracy Murray,3060000.0,2000,472a0885-c280-4412-a7a2-2d12fbcab793,472a0885-c280-4412-a7a2-2d12fbcab793
160,Mark Bryant,3029268.0,2000,44245b03-470f-4d10-9b45-87454bdd1a7a,44245b03-470f-4d10-9b45-87454bdd1a7a
161,Chucky Atkins,3000000.0,2000,6e9138be-6c5e-4965-968f-6f0ee4f286f6,6e9138be-6c5e-4965-968f-6f0ee4f286f6
162,Tyrone Nesby,2990000.0,2000,0465fea4-54f5-4a48-bef1-e50459c55b42,0465fea4-54f5-4a48-bef1-e50459c55b42
163,Raef LaFrentz,2970840.0,2000,42e52b9f-c418-45ab-9b55-4f84171b01ee,42e52b9f-c418-45ab-9b55-4f84171b01ee
164,Samaki Walker,2960000.0,2000,78460690-836c-427d-be47-59e8abac2604,78460690-836c-427d-be47-59e8abac2604
165,Baron Davis,2916000.0,2000,b93e9e89-c029-43f0-8223-5fdadbe74d48,b93e9e89-c029-43f0-8223-5fdadbe74d48
166,David Wesley,2880000.0,2000,fe229c48-0760-4d7e-a301-e8ef685e2a2e,fe229c48-0760-4d7e-a301-e8ef685e2a2e
167,Brent Price,2880000.0,2000,07777724-d077-4e71-9699-01224f69cf50,07777724-d077-4e71-9699-01224f69cf50
168,Dean Garrett,2880000.0,2000,dd13ffb9-48b8-4a5b-83b2-2434898ca62f,dd13ffb9-48b8-4a5b-83b2-2434898ca62f
169,Jerome Williams,2870000.0,2000,fa931fa3-472a-4586-9e2f-8c825ae68bb6,fa931fa3-472a-4586-9e2f-8c825ae68bb6
170,Kevin Willis,2870000.0,2000,75126c39-a3bd-4ad9-91ca-db725e9c409a,75126c39-a3bd-4ad9-91ca-db725e9c409a
171,Mikki Moore,2850000.0,2000,881f6552-0bd6-49eb-a1ff-ce3dfc1f862b,881f6552-0bd6-49eb-a1ff-ce3dfc1f862b
172,Darius Miles,2841720.0,2000,73f857e4-e0b9-4cf1-bbe0-df923c154b18,73f857e4-e0b9-4cf1-bbe0-df923c154b18
173,Antonio Daniels,2820000.0,2000,d0df97ce-2b20-4dc3-8e0f-7f577b447f2c,d0df97ce-2b20-4dc3-8e0f-7f577b447f2c
174,Popeye Jones,2812500.0,2000,7ea1da28-a07b-458c-bb24-7e4758ff6710,7ea1da28-a07b-458c-bb24-7e4758ff6710
175,Anthony Peeler,2740000.0,2000,c457cb51-1210-4653-b37c-00faa018af1c,c457cb51-1210-4653-b37c-00faa018af1c
176,Jon Barry,2730000.0,2000,60f0aaab-537a-4f51-aca1-0edfa70d5cbd,60f0aaab-537a-4f51-aca1-0edfa70d5cbd
177,Cedric Henderson,2700000.0,2000,dc5172eb-1e1f-4aaf-999e-bf5bd8a745a7,dc5172eb-1e1f-4aaf-999e-bf5bd8a745a7
178,Ervin Johnson,2700000.0,2000,6ef62f61-ce29-48df-8d40-82b197c1396e,6ef62f61-ce29-48df-8d40-82b197c1396e
179,Lawrence Funderburke,2700000.0,2000,2d47ade9-a511-407b-bd3c-727473a42bdf,2d47ade9-a511-407b-bd3c-727473a42bdf
180,Antawn Jamison,2678400.0,2000,8dc7b4ad-9aa0-4b49-8323-c507a5bf4f3b,8dc7b4ad-9aa0-4b49-8323-c507a5bf4f3b
181,Walter McCarty,2670000.0,2000,ae851de5-4a7b-4bf5-a1c3-e895bb715609,ae851de5-4a7b-4bf5-a1c3-e895bb715609
182,Lindsey Hunter,2650000.0,2000,165f7896-3a71-43cb-b2d0-aeebc59b782e,165f7896-3a71-43cb-b2d0-aeebc59b782e
183,Lamar Odom,2628960.0,2000,8f50bb50-c60a-4b0a-bfb3-c60bb21e548d,8f50bb50-c60a-4b0a-bfb3-c60bb21e548d
184,Vernon Maxwell,2570000.0,2000,e1e8ac48-afd4-457e-bc6a-afe075f66b09,e1e8ac48-afd4-457e-bc6a-afe075f66b09
185,Malik Rose,2570000.0,2000,a362998e-0ec6-4a94-b2bc-c134e2c4a534,a362998e-0ec6-4a94-b2bc-c134e2c4a534
186,Marcus Fizer,2562000.0,2000,810c4fea-f992-412e-b2f4-b3a00114a56c,810c4fea-f992-412e-b2f4-b3a00114a56c
187,Erick Strickland,2560000.0,2000,8f988a35-11c6-4e21-9c01-570c38b115bc,8f988a35-11c6-4e21-9c01-570c38b115bc
188,Dragan Tarlac,2500000.0,2000,59743430-4316-467e-8d2d-2abe6f9eddf7,59743430-4316-467e-8d2d-2abe6f9eddf7
189,Vince Carter,2425440.0,2000,cceea848-8142-4446-915f-503473ed554e,cceea848-8142-4446-915f-503473ed554e
190,Matt Maloney,2401000.0,2000,d571bdd8-82cd-4187-89b1-f7bae91b6169,d571bdd8-82cd-4187-89b1-f7bae91b6169
191,Gary Trent,2400000.0,2000,4d471b69-5b43-4d79-9e0e-aa63021d6737,4d471b69-5b43-4d79-9e0e-aa63021d6737
192,Terry Mills,2400000.0,2000,15a628b3-b5ff-4881-9eae-c99b1dd285e7,15a628b3-b5ff-4881-9eae-c99b1dd285e7
193,Mark Strickland,2400000.0,2000,f4590264-4f86-4c5f-b2f4-393a85d11031,f4590264-4f86-4c5f-b2f4-393a85d11031
194,Jonathan Bender,2380680.0,2000,cea16bbe-9640-44f1-9340-9f18d5f49184,cea16bbe-9640-44f1-9340-9f18d5f49184
195,Sam Mitchell,2370000.0,2000,e09319c7-fff8-4f3a-85f6-c7107bed980b,e09319c7-fff8-4f3a-85f6-c7107bed980b
196,Chris Whitney,2370000.0,2000,802edce5-2819-4331-8f38-54cda2acad94,802edce5-2819-4331-8f38-54cda2acad94
197,Jim Jackson,2330000.0,2000,4ed0a598-a65c-408c-bca8-b592c190639b,4ed0a598-a65c-408c-bca8-b592c190639b
198,Mike Miller,2320080.0,2000,9bcf9934-27f1-4825-a993-7ed79c10d2d7,9bcf9934-27f1-4825-a993-7ed79c10d2d7
199,Dale Ellis,2290000.0,2000,d79a4ca1-f6ba-4260-89ca-89f3157f1821,d79a4ca1-f6ba-4260-89ca-89f3157f1821
200,Randy Brown,2250000.0,2000,7e80bef8-fc15-4b6b-9e60-f38ab5e83a77,7e80bef8-fc15-4b6b-9e60-f38ab5e83a77
201,Aaron Williams,2250000.0,2000,354a8304-bcc9-4d94-8269-7e20f7b869ab,354a8304-bcc9-4d94-8269-7e20f7b869ab
202,Bimbo Coles,2250000.0,2000,0af51b34-fcb3-418c-b162-759bb5345451,0af51b34-fcb3-418c-b162-759bb5345451
203,Joe Smith,2250000.0,2000,c98d1afa-e21b-48ee-8f0c-1efea62d8429,c98d1afa-e21b-48ee-8f0c-1efea62d8429
204,Maurice Taylor,2250000.0,2000,0b337b38-f497-429c-a1c1-62a317e6530a,0b337b38-f497-429c-a1c1-62a317e6530a
205,Sam Perkins,2250000.0,2000,1c209502-bf6c-44b8-a3de-4e41658f8212,1c209502-bf6c-44b8-a3de-4e41658f8212
206,Brian Shaw,2250000.0,2000,7cee2db9-7596-4690-a0d7-21b9caba0cb9,7cee2db9-7596-4690-a0d7-21b9caba0cb9
207,Othella Harrington,2250000.0,2000,e5ae76b9-1d4c-42c2-b754-acdce9f8a4ff,e5ae76b9-1d4c-42c2-b754-acdce9f8a4ff
208,A.C. Green,2250000.0,2000,b52b44bc-702a-40aa-95d5-787586ecc8c9,b52b44bc-702a-40aa-95d5-787586ecc8c9
209,Chauncey Billups,2250000.0,2000,5e73b8e9-5e30-4ec7-b87c-9b4ae60f1494,5e73b8e9-5e30-4ec7-b87c-9b4ae60f1494
210,Tony Delk,2250000.0,2000,0629ff33-1d8a-4d37-823c-5904248e26e3,0629ff33-1d8a-4d37-823c-5904248e26e3
211,Will Perdue,2250000.0,2000,21b69576-9088-4905-ad02-52024c477afd,21b69576-9088-4905-ad02-52024c477afd
212,Bobby Jackson,2250000.0,2000,c319fbad-6bff-46d9-b068-270b7361ad9a,c319fbad-6bff-46d9-b068-270b7361ad9a
213,Derek Anderson,2250000.0,2000,55085541-a8e9-40cc-af6a-00436bc617bc,55085541-a8e9-40cc-af6a-00436bc617bc
214,John Starks,2250000.0,2000,4f458a7a-6ce7-4221-8929-bd796cf4a980,4f458a7a-6ce7-4221-8929-bd796cf4a980
215,Eric Montross,2240000.0,2000,b35f618c-b6c5-4656-8e4f-ad3e1051d318,b35f618c-b6c5-4656-8e4f-ad3e1051d318
216,Robert Traylor,2203080.0,2000,9e660303-0e9f-485c-b06f-413438f297e2,9e660303-0e9f-485c-b06f-413438f297e2
217,Chris Crawford,2200000.0,2000,c22ff8a0-5242-4197-aafc-4b8d6966b6ce,c22ff8a0-5242-4197-aafc-4b8d6966b6ce
218,Jamie Feick,2200000.0,2000,c9cf1969-7ac5-45bc-8965-44024e4d684c,c9cf1969-7ac5-45bc-8965-44024e4d684c
219,Otis Thorpe,2200000.0,2000,5aea1ce2-ebc8-48ec-9a19-6d780206f022,5aea1ce2-ebc8-48ec-9a19-6d780206f022
220,J.R. Reid,2200000.0,2000,5987ce32-e2eb-4a2e-90d0-0c058329dda0,5987ce32-e2eb-4a2e-90d0-0c058329dda0
221,Calbert Cheaney,2200000.0,2000,eb73c756-0e99-4a35-b45b-d95c6f570c94,eb73c756-0e99-4a35-b45b-d95c6f570c94
222,George McCloud,2200000.0,2000,02bce09c-1db1-441d-b17d-196476c3d501,02bce09c-1db1-441d-b17d-196476c3d501
223,John Wallace,2200000.0,2000,4832283e-310a-4a9e-a032-6b818a836d2f,4832283e-310a-4a9e-a032-6b818a836d2f
224,Michael Curry,2200000.0,2000,b4d70f01-921c-41e8-9b0b-339c50fc33fe,b4d70f01-921c-41e8-9b0b-339c50fc33fe
225,Terry Cummings,2200000.0,2000,dd973af1-c291-44b7-bf36-807bc9c38c84,dd973af1-c291-44b7-bf36-807bc9c38c84
226,Carlos Rogers,2200000.0,2000,2a90b79a-6e01-41b7-aeea-a8dfbcf0eef2,2a90b79a-6e01-41b7-aeea-a8dfbcf0eef2
227,Shandon Anderson,2200000.0,2000,22bc844e-b88f-427e-8e2f-be38014dec25,22bc844e-b88f-427e-8e2f-be38014dec25
228,Eric Piatkowski,2200000.0,2000,01ab25a9-19f4-4d44-9bba-f938b9f81fe1,01ab25a9-19f4-4d44-9bba-f938b9f81fe1
229,Ron Harper,2200000.0,2000,c445c34f-be73-4ea9-8f7a-1168ef187b17,c445c34f-be73-4ea9-8f7a-1168ef187b17
230,Grant Long,2200000.0,2000,e8605260-e97e-4fa5-8e6f-168de6f24bb7,e8605260-e97e-4fa5-8e6f-168de6f24bb7
231,George Lynch,2200000.0,2000,7f490a01-9ab1-41aa-9aa7-ffb4952eddd9,7f490a01-9ab1-41aa-9aa7-ffb4952eddd9
232,Rodney Rogers,2200000.0,2000,9100d760-86ad-47b2-b5a0-a8504e000e20,9100d760-86ad-47b2-b5a0-a8504e000e20
233,Detlef Schrempf,2200000.0,2000,1e36f7cb-3a31-49e5-b812-b397458061e7,1e36f7cb-3a31-49e5-b812-b397458061e7
234,Steve Kerr,2200000.0,2000,ad3fe33d-c63f-417e-b318-37f318d60662,ad3fe33d-c63f-417e-b318-37f318d60662
235,Terry Porter,2200000.0,2000,6d84d5e5-2ede-48cf-8b6c-281af1f31dfa,6d84d5e5-2ede-48cf-8b6c-281af1f31dfa
236,Olden Polynice,2200000.0,2000,aa335947-3834-4463-81dd-60bc30c1694c,aa335947-3834-4463-81dd-60bc30c1694c
237,Michael Smith,2200000.0,2000,869987ee-1b29-47b1-8dbd-c7f27a21b1b1,869987ee-1b29-47b1-8dbd-c7f27a21b1b1
238,Wally Szczerbiak,2162280.0,2000,671f67e6-5175-45ef-9068-9070a1769fde,671f67e6-5175-45ef-9068-9070a1769fde
239,Lucious Harris,2160000.0,2000,a53c163a-5909-410c-88bc-a91025de6822,a53c163a-5909-410c-88bc-a91025de6822
240,Cory Alexander,2160000.0,2000,fa9567fb-5b45-47f1-80c8-d1001e128f4f,fa9567fb-5b45-47f1-80c8-d1001e128f4f
241,Sean Rooks,2160000.0,2000,bb7a20b2-4afe-4c6a-8626-a73ae0f0e1be,bb7a20b2-4afe-4c6a-8626-a73ae0f0e1be
242,DerMarr Johnson,2107200.0,2000,f233bc6e-7e81-4391-9347-95c85f62d00a,f233bc6e-7e81-4391-9347-95c85f62d00a
243,John Williams,2100000.0,2000,4d643047-21dc-4017-9bb9-3ce2e7ff3b1d,4d643047-21dc-4017-9bb9-3ce2e7ff3b1d
244,Clarence Weatherspoon,2100000.0,2000,a20e5d35-7ab8-4e0c-a605-adea20910afb,a20e5d35-7ab8-4e0c-a605-adea20910afb
245,Hubert Davis,2100000.0,2000,e8596de0-16fb-4385-a459-2113e19c4ed9,e8596de0-16fb-4385-a459-2113e19c4ed9
246,Billy Owens,2100000.0,2000,b5abc611-8bf8-417c-9445-e762ed280a1f,b5abc611-8bf8-417c-9445-e762ed280a1f
247,Eric Murdock,2100000.0,2000,7484fa36-bf2a-46cf-b074-d8b10cb25ef1,7484fa36-bf2a-46cf-b074-d8b10cb25ef1
248,Vinny Del Negro,2100000.0,2000,9a88d2a0-dda7-449b-aefa-b896f5b175e4,9a88d2a0-dda7-449b-aefa-b896f5b175e4
249,Matt Bullard,2100000.0,2000,523fbb90-aeb8-4f6d-96d0-8ea8837ff4b0,523fbb90-aeb8-4f6d-96d0-8ea8837ff4b0
250,Cherokee Parks,2100000.0,2000,b2f0930d-7cb2-4848-977e-816c4d800384,b2f0930d-7cb2-4848-977e-816c4d800384
251,Alvin Williams,2100000.0,2000,9390cd7e-e324-484e-8331-b4300fd6600c,9390cd7e-e324-484e-8331-b4300fd6600c
252,Jason Williams,2011080.0,2000,c34697f7-b121-403d-a152-f005c40db082,c34697f7-b121-403d-a152-f005c40db082
253,Johnny Newman,2000000.0,2000,5eb41692-690b-4f60-9499-2c1d25e5fcf2,5eb41692-690b-4f60-9499-2c1d25e5fcf2
254,Dell Curry,2000000.0,2000,e5369dc9-6695-4ca3-9592-2ec28463f926,e5369dc9-6695-4ca3-9592-2ec28463f926
255,Richard Hamilton,1973880.0,2000,8fb68aef-2155-4ed2-b2de-67d9d16b30d6,8fb68aef-2155-4ed2-b2de-67d9d16b30d6
256,Chris Mihm,1923600.0,2000,b9e690bc-2d92-482e-acb9-4e3b7611c68f,b9e690bc-2d92-482e-acb9-4e3b7611c68f
257,Keith Closs,1920000.0,2000,e0a4666c-a1b3-4eb1-b657-23d8e9f8f16d,e0a4666c-a1b3-4eb1-b657-23d8e9f8f16d
258,Andrew DeClercq,1920000.0,2000,4a59fd81-6e23-4805-acc5-66e94895d918,4a59fd81-6e23-4805-acc5-66e94895d918
259,James Robinson,1870000.0,2000,9c27093a-2b2c-44ac-82be-eb8c602b9853,9c27093a-2b2c-44ac-82be-eb8c602b9853
260,Larry Hughes,1842480.0,2000,3e9984fa-ad6b-4c92-8b6f-c5a0c1937884,3e9984fa-ad6b-4c92-8b6f-c5a0c1937884
261,Aaron McKie,1818000.0,2000,aaed0c16-980e-4d5d-9816-d1d11af16f21,aaed0c16-980e-4d5d-9816-d1d11af16f21
262,Andre Miller,1808400.0,2000,ac49097f-f293-414b-93c5-13ddf21139cc,ac49097f-f293-414b-93c5-13ddf21139cc
263,Jamal Crawford,1762320.0,2000,378b7985-8476-4a85-9992-d2930ae1608c,378b7985-8476-4a85-9992-d2930ae1608c
264,Greg Foster,1760000.0,2000,27592843-190b-4d10-a248-f0fb8cc894fb,27592843-190b-4d10-a248-f0fb8cc894fb
265,Jaren Jackson Jr,1750000.0,2000,b93d0b0e-1f4d-4c65-8a04-082cfc3290ef,b93d0b0e-1f4d-4c65-8a04-082cfc3290ef
266,Lorenzo Williams,1750000.0,2000,86048dc1-9e34-4fb4-ae31-72636ef574fa,86048dc1-9e34-4fb4-ae31-72636ef574fa
267,Muggsy Bogues,1740000.0,2000,a0de337e-b885-4fe4-a301-82d6b5affd78,a0de337e-b885-4fe4-a301-82d6b5affd78
268,Darvin Ham,1700000.0,2000,1de19f5f-eeb8-40a3-8c9c-82754e7920d2,1de19f5f-eeb8-40a3-8c9c-82754e7920d2
269,Dirk Nowitzki,1693560.0,2000,750f604c-77cf-488e-8cc5-41da49b1913b,750f604c-77cf-488e-8cc5-41da49b1913b
270,Shawn Marion,1662240.0,2000,809b3617-933b-444e-8d76-05c057123245,809b3617-933b-444e-8d76-05c057123245
271,Joel Przybilla,1619880.0,2000,f0a062e4-cceb-4315-be4c-86b76ae16d47,f0a062e4-cceb-4315-be4c-86b76ae16d47
272,Paul Pierce,1608840.0,2000,237411b2-6022-462b-9d65-1e7d73cd3971,237411b2-6022-462b-9d65-1e7d73cd3971
273,Jason Terry,1579080.0,2000,01be5468-1f37-49bf-9166-251b1fc7a11e,01be5468-1f37-49bf-9166-251b1fc7a11e
274,Keyon Dooling,1538880.0,2000,e71d3eb0-d695-4f83-bda5-75523030563c,e71d3eb0-d695-4f83-bda5-75523030563c
275,Bonzi Wells,1528440.0,2000,fdb0a02d-c256-46a3-86e5-6e07034c6f66,fdb0a02d-c256-46a3-86e5-6e07034c6f66
276,Trajan Langdon,1500120.0,2000,3db312d2-5bad-4c9f-b5ac-0de19c7ac326,3db312d2-5bad-4c9f-b5ac-0de19c7ac326
277,Jacque Vaughn,1500000.0,2000,05c36069-018b-4d8c-85ae-4d04fca7c839,05c36069-018b-4d8c-85ae-4d04fca7c839
278,Predrag Stojakovic,1480000.0,2000,2cad3db8-05e5-49e8-aefa-fe548d954d9e,2cad3db8-05e5-49e8-aefa-fe548d954d9e
279,Jerome Moiso,1461960.0,2000,2ed2f21f-93ac-4cfd-822b-bee55fdc0ead,2ed2f21f-93ac-4cfd-822b-bee55fdc0ead
280,Michael Doleac,1452000.0,2000,b13a99d3-51e9-4bf7-8a75-d9b2d5301b4c,b13a99d3-51e9-4bf7-8a75-d9b2d5301b4c
281,Aleksandar Radojevic,1425120.0,2000,32aeff40-5ebf-4f67-8da4-147eccb9bc6b,32aeff40-5ebf-4f67-8da4-147eccb9bc6b
282,Etan Thomas,1388880.0,2000,189b0e0b-a472-4169-a21d-b563b5537b63,189b0e0b-a472-4169-a21d-b563b5537b63
283,Keon Clark,1379400.0,2000,d5667af2-6f22-4a7f-be9d-da8b63bae4f0,d5667af2-6f22-4a7f-be9d-da8b63bae4f0
284,Tony Massenburg,1360000.0,2000,8316989f-9d70-4e7a-8c14-c44955211cbb,8316989f-9d70-4e7a-8c14-c44955211cbb
285,Corey Maggette,1353960.0,2000,4572ddf9-08a3-432c-b2a7-efacc4bf524e,4572ddf9-08a3-432c-b2a7-efacc4bf524e
286,Corie Blount,1320000.0,2000,46b95208-39f3-43f0-83e1-fd740eac3e4b,46b95208-39f3-43f0-83e1-fd740eac3e4b
287,Courtney Alexander,1319400.0,2000,0f8cd752-8341-4597-a96c-09a6eaf9f70e,0f8cd752-8341-4597-a96c-09a6eaf9f70e
288,Gary Grant,1316969.0,2000,0cf5168e-f973-4393-8ff7-4b11f318aa1c,0cf5168e-f973-4393-8ff7-4b11f318aa1c
289,Michael Dickerson,1310400.0,2000,537123db-f19a-4e10-a324-d4dcec8adbcc,537123db-f19a-4e10-a324-d4dcec8adbcc
290,William Avery,1286160.0,2000,7016727a-2343-44a3-a34c-2adc6f975f10,7016727a-2343-44a3-a34c-2adc6f975f10
291,Mateen Cleaves,1253400.0,2000,9a6134b9-8261-452c-aed4-573faa43f356,9a6134b9-8261-452c-aed4-573faa43f356
292,Matt Harpring,1244880.0,2000,3f0ddde7-4d68-4bb6-a486-dded1c363de7,3f0ddde7-4d68-4bb6-a486-dded1c363de7
293,Anthony Johnson,1200000.0,2000,57757674-bd8b-419d-83c1-5c4784a3bc81,57757674-bd8b-419d-83c1-5c4784a3bc81
294,Chris Carr,1200000.0,2000,731a31f2-c6d2-4b02-a079-27f7f67ddf13,731a31f2-c6d2-4b02-a079-27f7f67ddf13
295,Eldridge Recasner,1200000.0,2000,1d18ce59-34fe-4d61-a705-e4acde0a179f,1d18ce59-34fe-4d61-a705-e4acde0a179f
296,Joe Kleine,1200000.0,2000,f6b7deb2-3a35-485c-9a06-d8f73a223579,f6b7deb2-3a35-485c-9a06-d8f73a223579
297,Zan Tabak,1200000.0,2000,544f994b-178a-46c2-8de9-195457192ad7,544f994b-178a-46c2-8de9-195457192ad7
298,Chuck Person,1200000.0,2000,f7049613-c95d-43bd-9d39-3006395060bb,f7049613-c95d-43bd-9d39-3006395060bb
299,Anthony Carter,1200000.0,2000,ec96bd2d-c2fe-4402-ab38-7757a16e1801,ec96bd2d-c2fe-4402-ab38-7757a16e1801
300,LaPhonso Ellis,1200000.0,2000,3a235cda-6fb6-49b2-9f50-4b163d2a309d,3a235cda-6fb6-49b2-9f50-4b163d2a309d
